Extracted_Text,Confidence
Spebrutinib,1.0
PF-04991532,1.0
AZD-1305,1.0
Sarilumab,1.0
Zytron,1.0
Funapide,1.0
Talinolol,1.0
Tremelimumab,1.0
Pilaralisib,1.0
BMS-903452,1.0
Pazufloxacin,1.0
PF-03758309,1.0
Brodalumab,1.0
Cenderitide,1.0
Danusertib,1.0
Danoprevir,1.0
Allicin,1.0
Tosedostat,1.0
Birinapant,1.0
Imidapril,1.0
NRX-1074,1.0
Anisodamine,1.0
Pefcalcitol,1.0
Ralimetinib,1.0
Neuropeptide Y,1.0
Hyodeoxycholic Acid,1.0
Radafaxine,1.0
Capmatinib,1.0
Mirodenafil,1.0
Niraparib,1.0
Berzosertib,1.0
GSK-2636771,1.0
Fostemsavir,1.0
Aceneuramic acid,1.0
Tanzisertib,1.0
Bictegravir,1.0
Tivozanib,1.0
Rapastinel,1.0
Sirukumab,1.0
AZD-5672,1.0
Saracatinib,1.0
VTP-194204,1.0
Dexmecamylamine,1.0
Faldaprevir,1.0
Artefenomel,1.0
Etarfolatide,1.0
Arhalofenate,1.0
Talaporfin,1.0
Mipsagargin,1.0
PF-03882845,1.0
Tilarginine,1.0
Omecamtiv Mecarbil,1.0
Baricitinib,1.0
Retosiban,1.0
ASP-4058,1.0
Nifurtimox,1.0
Danegaptide,1.0
TMC-647055,1.0
Esketamine,1.0
Tofogliflozin,1.0
Mirogabalin,1.0
Lampalizumab,1.0
Ertugliflozin,1.0
Neratinib,1.0
Ruboxistaurin,1.0
Mocetinostat,1.0
Dinitrochlorobenzene,1.0
Crenolanib,1.0
Basimglurant,1.0
Guselkumab,1.0
Indium In-111 pentetreotide,1.0
Sapanisertib,1.0
Osilodrostat,1.0
Revamilast,1.0
PZ-128,1.0
Dalotuzumab,1.0
Entinostat,1.0
Angiotensin II,1.0
PF-04958242,1.0
Pritelivir,1.0
Lucitanib,1.0
Creatinine,1.0
Cadazolid,1.0
Mannose 6-phosphate,1.0
Emibetuzumab,1.0
Ublituximab,1.0
Bafetinib,1.0
Tegobuvir,1.0
Relugolix,1.0
Astodrimer,1.0
Revefenacin,1.0
Ligelizumab,1.0
Seribantumab,1.0
Leukotriene D4,1.0
Brexanolone,1.0
Aramchol,1.0
Litronesib,1.0
Landogrozumab,1.0
Alvelestat,1.0
Preladenant,1.0
Brivanib alaninate,1.0
Romosozumab,1.0
JNJ-39393406,1.0
Etiracetam,1.0
Valspodar,1.0
RG-4733,1.0
PF-00610355,1.0
ZD-6126,1.0
Verinurad,1.0
"3,3'-diindolylmethane",1.0
Alanyl glutamine,1.0
Basmisanil,1.0
Filibuvir,1.0
Dusquetide,1.0
Acridine Carboxamide,1.0
AUY922,1.0
BPC-157,1.0
SB-705498,1.0
Vadastuximab talirine,1.0
Anlotinib,1.0
Infigratinib,1.0
Laninamivir octanoate,1.0
Lanicemine,1.0
Cilengitide,1.0
Fimepinostat,1.0
Prulifloxacin,1.0
Avagacestat,1.0
Efatutazone,1.0
Lenomorelin,1.0
Gedatolisib,1.0
"2,4-thiazolidinedione",1.0
MK-8776,1.0
OC-459,1.0
Apalutamide,1.0
Gisadenafil,1.0
GW842166,1.0
Flumatinib,1.0
Sutezolid,1.0
Acyline,1.0
Rociletinib,1.0
Varespladib,1.0
MK-0249,1.0
Galunisertib,1.0
Lanopepden,1.0
LY-2090314,1.0
Lebrikizumab,1.0
Valbenazine,1.0
Indium In-111,1.0
Vatiquinone,1.0
Guadecitabine,1.0
6-O-benzylguanine,1.0
Lesogaberan,1.0
Deflazacort,1.0
Danirixin,1.0
Decoglurant,1.0
Safingol,1.0
Vistusertib,1.0
Tesidolumab,1.0
Lodenafil carbonate,1.0
Vosoritide,1.0
Vaniprevir,1.0
Varlilumab,1.0
Abametapir,1.0
Riboprine,1.0
Epelsiban,1.0
Flomoxef,1.0
Bempedoic acid,1.0
Kynurenic Acid,1.0
Difelikefalin,1.0
Henagliflozin,1.0
Triapine,1.0
Tasisulam,1.0
Selinexor,1.0
Delafloxacin,1.0
Ingavirin,1.0
Avelumab,1.0
AZD-1981,1.0
Pridopidine,1.0
Lapachone,1.0
Vestipitant,1.0
Teneligliptin,1.0
Lemborexant,1.0
Duvelisib,1.0
PF-04447943,1.0
Lomibuvir,1.0
Avotermin,1.0
Delanzomib,1.0
Idalopirdine,1.0
Brivanib,1.0
Crenezumab,1.0
Carboxyamidotriazole,1.0
AZD-1236,1.0
GSK-1059615,1.0
Dacomitinib,1.0
Ilaprazole,1.0
SJG-136,1.0
BMS-986094,1.0
Binimetinib,1.0
MK-7145,1.0
Uprosertib,1.0
Burixafor,1.0
Vilaprisan,1.0
Rilotumumab,1.0
Tesevatinib,1.0
PF-04691502,1.0
TAK-448,1.0
Anifrolumab,1.0
Golvatinib,1.0
Glasdegib,1.0
Elagolix,1.0
Carbon black,1.0
Elamipretide,1.0
GDC-0623,1.0
Placulumab,1.0
Letaxaban,1.0
Dapaconazole,1.0
Entrectinib,1.0
GSK-2018682,1.0
Ocrelizumab,1.0
Benznidazole,1.0
MK-0812,1.0
Oprozomib,1.0
Omarigliptin,1.0
PF-03463275,1.0
Diacerein,1.0
Avatrombopag,1.0
Thymopentin,1.0
Interleukin-7,1.0
Sorivudine,1.0
Vosaroxin,1.0
Apabetalone,1.0
Abemaciclib,1.0
AZD-4818,1.0
Thymosin beta-4,1.0
Briciclib,1.0
Nirogacestat,1.0
Osugacestat,1.0
Isoflavone,1.0
Prexasertib,1.0
GW-406381,1.0
Fostamatinib,1.0
Fevipiprant,1.0
PF-04457845,1.0
Axelopran,1.0
Ozoralizumab,1.0
Alpelisib,1.0
Ponesimod,1.0
Ozagrel,1.0
Ulocuplumab,1.0
Tesetaxel,1.0
Tecovirimat,1.0
Dinaciclib,1.0
Evatanepag,1.0
Benralizumab,1.0
PF-04418948,1.0
Triptolide,1.0
Voxilaprevir,1.0
Serdemetan,1.0
Broxuridine,1.0
Chlorogenic Acid,1.0
Fluorescein lisicol,1.0
Ammonio methacrylate copolymer type A,1.0
Atagabalin,1.0
Gantenerumab,1.0
Sarecycline,1.0
Naquotinib,1.0
Vedroprevir,1.0
Ulinastatin,1.0
Epicatechin,1.0
2-octyl cyanoacrylate,1.0
Mapracorat,1.0
Ibodutant,1.0
Sepetaprost,1.0
MK-0893,1.0
Mericitabine,1.0
Atopaxar,1.0
Ganetespib,1.0
Savolitinib,1.0
Dasolampanel etibutil,1.0
LY-3039478,1.0
Setrobuvir,1.0
Icariin,1.0
Visilizumab,1.0
BQ-123,1.0
MK-0767,1.0
Trebananib,1.0
ORM-12741,1.0
Recoflavone,1.0
JNJ-40411813,1.0
RRx-001,1.0
Pardoprunox,1.0
Volasertib,1.0
CERC-301,1.0
BMS-777607,1.0
Radalbuvir,1.0
Orteronel,1.0
BMS-394136,1.0
T-900607,1.0
Sovaprevir,1.0
Letermovir,1.0
Vabicaserin,1.0
Orantinib,1.0
Albaconazole,1.0
Censavudine,1.0
Nagrestipen,1.0
Surotomycin,1.0
Urelumab,1.0
Enobosarm,1.0
Gefarnate,1.0
Ritobegron,1.0
Anecortave,1.0
Vesnarinone,1.0
Mafosfamide,1.0
ADP-597,1.0
LCL-161,1.0
Oxitropium,1.0
Vanillyl alcohol,1.0
TT-232,1.0
Lorvotuzumab mertansine,1.0
Patritumab,1.0
Gadolinium,1.0
Naftopidil,1.0
Tetrahydropalmatine,1.0
Semapimod,1.0
Telotristat ethyl,1.0
PF-05175157,1.0
Mannitol busulfan,1.0
L-Baclofen,1.0
"UK-396,082",1.0
Abediterol,1.0
Iberdomide,1.0
Fulranumab,1.0
Tarextumab,1.0
Imagabalin,1.0
PF-06305591,1.0
Vaborbactam,1.0
Taselisib,1.0
Devimistat,1.0
m-Chlorophenylpiperazine,1.0
MK-212,1.0
Zuretinol acetate,1.0
CE-224535,1.0
Poziotinib,1.0
AZD-9164,1.0
Epigallocatechin gallate,1.0
Mitometh,1.0
Sotatercept,1.0
Gevokizumab,1.0
Avoralstat,1.0
Entospletinib,1.0
Figopitant,1.0
Cinepazide,1.0
Namitecan,1.0
Dianicline,1.0
Bradykinin,1.0
Sultamicillin,1.0
Ulimorelin,1.0
Tideglusib,1.0
Lorlatinib,1.0
Vinpocetine,1.0
Vanutide cridificar,1.0
BLXA4,1.0
Gepotidacin,1.0
Elubrixin,1.0
Solnatide,1.0
GSK-256066,1.0
PF-03715455,1.0
Alisporivir,1.0
Dilmapimod,1.0
Gilteritinib,1.0
Duligotuzumab,1.0
Rezatomidine,1.0
BMS-275183,1.0
AZD-0328,1.0
Rigosertib,1.0
Erdafitinib,1.0
Menatetrenone,1.0
S-3304,1.0
Pelubiprofen,1.0
Brincidofovir,1.0
Simtuzumab,1.0
Citicoline,1.0
Itacitinib,1.0
Napabucasin,1.0
Cordycepin,1.0
Fasinumab,1.0
Filorexant,1.0
Dupilumab,1.0
Bucillamine,1.0
Deutetrabenazine,1.0
HX-1171,1.0
Sarpogrelate,1.0
Presatovir,1.0
LY-3023414,1.0
MK-0557,1.0
Tralokinumab,1.0
Veledimex,1.0
ATU-027,1.0
Nimorazole,1.0
Diphencyprone,1.0
CUDC-101,1.0
Tricaprylin,1.0
Eplivanserin,1.0
Telinavir,1.0
Secoisolariciresinol,1.0
Apitolisib,1.0
Dalcetrapib,1.0
Binetrakin,1.0
Sapitinib,1.0
Gepirone,1.0
Exatecan,1.0
SRT-2104,1.0
Abacavir hydroxyacetate,1.0
Zicronapine,1.0
Etrolizumab,1.0
Faropenem,1.0
Obatoclax,1.0
Emeramide,1.0
Ajulemic acid,1.0
Atamestane,1.0
VP-14637,1.0
CP-866087,1.0
Auriclosene,1.0
Fosdagrocorat,1.0
TRV-120027,1.0
Tivantinib,1.0
PF-03654746,1.0
Zalutumumab,1.0
Tozadenant,1.0
Terbogrel,1.0
Ganitumab,1.0
N-6022,1.0
Verdinexor,1.0
Iron isomaltoside 1000,1.0
Tirasemtiv,1.0
AZD-6280,1.0
PSI-697,1.0
Landiolol,1.0
Etaracizumab,1.0
Luseogliflozin,1.0
Bergapten,1.0
Capivasertib,1.0
GSK-424887,1.0
ORG-25935,1.0
Canrenone,1.0
Lurtotecan,1.0
Squaric acid dibutyl ester,1.0
Oxothiazolidinecarboxylic acid,1.0
Beclabuvir,1.0
Terameprocol,1.0
Tetulomab tetraxetan Lu-177,1.0
Telcagepant,1.0
Cerlapirdine,1.0
Bunazosin,1.0
Temefos,1.0
KRN-7000,1.0
Iguratimod,1.0
BMS-214662,1.0
Estetrol,1.0
Bexagliflozin,1.0
GW-274150,1.0
MK-0777,1.0
Balicatib,1.0
Polatuzumab vedotin,1.0
TAK-733,1.0
AZD-7762,1.0
Edaravone,1.0
CP-601927,1.0
Triclabendazole,1.0
Inclacumab,1.0
AZD-4547,1.0
Tulobuterol,1.0
Stem bromelain,1.0
Cixutumumab,1.0
Moxaverine,1.0
PG-701,1.0
GDC-0810,1.0
ABT-751,1.0
Vadadustat,1.0
Bamosiran,1.0
Platinum,1.0
Abicipar Pegol,1.0
CG-200745,1.0
Radiprodil,1.0
Ascrinvacumab,1.0
CRS-3123,1.0
Begacestat,1.0
Atevirdine,1.0
Fexinidazole,1.0
Epofolate,1.0
Brigatinib,1.0
Carmegliptin,1.0
PF-06273340,1.0
Losmapimod,1.0
ORE-1001,1.0
Vidupiprant,1.0
Ecopipam,1.0
Aducanumab,1.0
Seviteronel,1.0
Apomine,1.0
Polihexanide,1.0
Propiverine,1.0
OBP-801,1.0
AZD-5423,1.0
Luspatercept,1.0
Defactinib,1.0
Balapiravir,1.0
LY-2608204,1.0
Verubecestat,1.0
Simendan,1.0
Talsaclidine,1.0
Piromelatine,1.0
Darexaban,1.0
Puerarin,1.0
Tacedinaline,1.0
Barusiban,1.0
Nefopam,1.0
Anrukinzumab,1.0
Evodenoson,1.0
GS-5745,1.0
GLPG-0187,1.0
5-(hydroxymethyl)-2-furaldehyde,1.0
Bavisant,1.0
P-nitrobiphenyl,1.0
Doravirine,1.0
CP-724714,1.0
Motolimod,1.0
Entolimod,1.0
Dasotraline,1.0
Cipargamin,1.0
Foretinib,1.0
Eltanolone,1.0
GI-181771X,1.0
Trehalose,1.0
CP1-1189,1.0
ORG-25435,1.0
Dopexamine,1.0
Chlorproguanil,1.0
9CUAB30,1.0
Vanucizumab,1.0
BMS-599626,1.0
Benzbromarone,1.0
Ifetroban,1.0
GW-870086,1.0
Radotinib,1.0
Idasanutlin,1.0
Antroquinonol,1.0
Salvinorin A,1.0
Cantharidin,1.0
Eravacycline,1.0
Blisibimod,1.0
Labetuzumab govitecan,1.0
Rucaparib,1.0
Amcipatricin,1.0
Milataxel,1.0
Tanezumab,1.0
GDC-0917,1.0
N-acetylsulfanilyl chloride,1.0
Carisbamate,1.0
Radezolid,1.0
Navitoclax,1.0
LY-2456302,1.0
Ensituximab,1.0
Temocillin,1.0
Fezakinumab,1.0
MBX-2982,1.0
Vatelizumab,1.0
CG-400549,1.0
"5-amino-1,3,4-thiadiazole-2-thiol",1.0
Dulanermin,1.0
Rostafuroxin,1.0
Siagoside,1.0
Bizelesin,1.0
Ulodesine,1.0
Imrecoxib,1.0
Netazepide,1.0
Fletikumab,1.0
BMS-863233,1.0
Enbucrilate,1.0
BIIB021,1.0
PF-03654764,1.0
Piclozotan,1.0
Diaminopropanol tetraacetic acid,1.0
Dusigitumab,1.0
Betrixaban,1.0
Perzinfotel,1.0
Vestronidase alfa,1.0
Selurampanel,1.0
AZD-3839,1.0
Sotrastaurin,1.0
Ipamorelin,1.0
Siponimod,1.0
Isunakinra,1.0
Velmanase alfa,1.0
Oglemilast,1.0
Ricolinostat,1.0
Relebactam,1.0
Apricoxib,1.0
Indirubin,1.0
GDC-0152,1.0
Merestinib,1.0
R-306465,1.0
Cytochlor,1.0
Silatecan,1.0
10-hydroxycamptothecin,1.0
Bacillus calmette-guerin substrain danish 1331 live antigen,1.0
OSI-027,1.0
Evocalcet,1.0
Zamicastat,1.0
Seladelpar,1.0
Sagopilone,1.0
Resminostat,1.0
Fanapanel,1.0
Eleclazine,1.0
Esreboxetine,1.0
Fresolimumab,1.0
DSM-265,1.0
Naproxen etemesil,1.0
Polmacoxib,1.0
Voxtalisib,1.0
Bromperidol,1.0
Pumosetrag,1.0
Samarium,1.0
Remimazolam,1.0
Triciribine,1.0
Lisofylline,1.0
Iobitridol,1.0
PF-03635659,1.0
Vatreptacog alfa,1.0
Sabarubicin,1.0
Bemcentinib,1.0
Gemigliptin,1.0
Indusatumab vedotin,1.0
Usistapide,1.0
Galeterone,1.0
VTP-27999,1.0
Anagliptin,1.0
Saccharin,1.0
HSD-016,1.0
Diazepinomicin,1.0
Somavaratan,1.0
Sulforaphane,1.0
Fozivudine Tidoxil,1.0
MK-3207,1.0
Liothyronine I-131,1.0
Bitopertin,1.0
Orvepitant,1.0
PAC-14028,1.0
CI-1040,1.0
Muplestim,1.0
CC-401,1.0
SCH-900271,1.0
Steviolbioside,1.0
Tipelukast,1.0
Vofopitant,1.0
Filociclovir,1.0
Ioforminol,1.0
Verdiperstat,1.0
Tavilermide,1.0
Alvespimycin,1.0
Sonedenoson,1.0
Theanine,1.0
Nitroaspirin,1.0
Derenofylline,1.0
Nadifloxacin,1.0
Lifibrol,1.0
Tempol,1.0
Propyl Gallate,1.0
SCY-635,1.0
Caprylic alcohol,1.0
Chlorine dioxide,1.0
Zalypsis,1.0
Omadacycline,1.0
Bococizumab,1.0
Rimegepant,1.0
Muscimol,1.0
Belotecan,1.0
Conbercept,1.0
GLPG-0492,1.0
Ralinepag,1.0
Semagacestat,1.0
Bevenopran,1.0
Ketanserin,1.0
Favipiravir,1.0
TU-100,1.0
Pf-04531083,1.0
Dexelvucitabine,1.0
Ibrexafungerp,1.0
Levodropropizine,1.0
Taurolidine,1.0
Lynestrenol,1.0
Biphenyl dimethyl dicarboxylate,1.0
CPG-52852,1.0
Perfluoro tert-butylcyclohexane,1.0
Piribedil,1.0
Zabofloxacin,1.0
Betulinic Acid,1.0
Barium,1.0
Acotiamide,1.0
Copanlisib,1.0
Tetrahydrouridine,1.0
Pimonidazole,1.0
Elobixibat,1.0
Promestriene,1.0
Mirvetuximab soravtansine,1.0
Forigerimod,1.0
Fasiglifam,1.0
Piritramide,1.0
PD-217014,1.0
SGI-1776,1.0
Selepressin,1.0
Alagebrium,1.0
Mogamulizumab,1.0
Clascoterone,1.0
Fedratinib,1.0
ABT-384,1.0
JNJ-40346527,1.0
E-7820,1.0
Fenamole,1.0
Atecegatran metoxil,1.0
E7107,1.0
Imeglimin,1.0
Ozone,1.0
Imiglitazar,1.0
Verucerfont,1.0
Omaveloxolone,1.0
Iofolastat I-123,1.0
9-aminocamptothecin,1.0
PF-00446687,1.0
Raclopride,1.0
Sarcosine,1.0
Plozalizumab,1.0
Methyl pyrrolidone,1.0
Toreforant,1.0
Mizolastine,1.0
BI-671800,1.0
Molgramostim,1.0
Batefenterol,1.0
Sofinicline,1.0
Glyceryl Trierucate,1.0
Nitrite,1.0
Inebilizumab,1.0
Lobucavir,1.0
Oxetacaine,1.0
Cevipabulin,1.0
Mavrilimumab,1.0
AC-430,1.0
N-acetylmannosamine,1.0
"1,2-Benzodiazepine",1.0
Nepadutant,1.0
Oltipraz,1.0
Lecozotan,1.0
SAR-405838,1.0
GSK-356278,1.0
Samidorphan,1.0
Indobufen,1.0
LY-2886721,1.0
Sparsentan,1.0
Pyrazoloacridine,1.0
Taladegib,1.0
Idazoxan,1.0
Fluocinolone,1.0
Mebeverine,1.0
Nelotanserin,1.0
MK-5108,1.0
FK-614,1.0
AEE-788,1.0
EC-17,1.0
Blosozumab,1.0
WNT-974,1.0
Setipiprant,1.0
MK-0686,1.0
Gemcitabine elaidate,1.0
Abexinostat,1.0
Decernotinib,1.0
Camicinal,1.0
Tecemotide,1.0
Tonapofylline,1.0
Onatasertib,1.0
Rimacalib,1.0
Pexacerfont,1.0
LY-2452473,1.0
LY-295501,1.0
Ronopterin,1.0
AZD-3043,1.0
Fosbretabulin,1.0
Lexaptepid pegol,1.0
JNJ-37822681,1.0
Tradipitant,1.0
Ozarelix,1.0
Piperine,1.0
Maltodextrin,1.0
Bimagrumab,1.0
Ondelopran,1.0
Anhydrovinblastine,1.0
Razupenem,1.0
AZD-1480,1.0
Dacetuzumab,1.0
Indiplon,1.0
BMS-911543,1.0
Mosedipimod,1.0
Apaziquone,1.0
AZD-9056,1.0
Na-1,1.0
Combretastatin,1.0
Asciminib,1.0
Nafamostat,1.0
Sonolisib,1.0
Pentetreotide,1.0
Sisomicin,1.0
Etripamil,1.0
Netivudine,1.0
Diridavumab,1.0
Emixustat,1.0
Tovetumab,1.0
Ebselen,1.0
PF-477736,1.0
Ozanimod,1.0
Davunetide,1.0
Reparixin,1.0
Plazomicin,1.0
Sprifermin,1.0
Mizoribine,1.0
Apocynin,1.0
BMS-188797,1.0
Nerve Growth Factor,1.0
ST-101,1.0
Lupeol,1.0
Taprenepag,1.0
Octenidine,1.0
Evogliptin,1.0
Senrebotase,1.0
GSK-1292263,1.0
Methyl-D9-choline,1.0
"3,5-diiodothyropropionic acid",1.0
Isopentyl 2-cyanoacrylate,1.0
Aclerastide,1.0
JNJ-41443532,1.0
BMS-184476,1.0
Navicixizumab,1.0
Aleplasinin,1.0
Samalizumab,1.0
Onapristone,1.0
Zelavespib,1.0
Telbermin,1.0
CP-609754,1.0
Tedatioxetine,1.0
Olumacostat glasaretil,1.0
Nelivaptan,1.0
AZD-2066,1.0
Givinostat,1.0
Tocotrienol,1.0
Nona-arginine,1.0
Ibipinabant,1.0
L-deprenyl-D2 C-11,1.0
Bardoxolone,1.0
Endothelin-1,1.0
GSK-376501,1.0
Patidegib,1.0
Somatorelin,1.0
JNJ-42396302,1.0
AFN-1252,1.0
SJ-733,1.0
Samatasvir,1.0
Urapidil,1.0
Naveglitazar,1.0
Letrazuril,1.0
Indantadol,1.0
Isoquercetin,1.0
Emapunil,1.0
Protionamide,1.0
Metenkefalin,1.0
4SC-203,1.0
Rolofylline,1.0
Beloranib,1.0
Icaritin,1.0
ATX-914,1.0
Lurbinectedin,1.0
PF-04995274,1.0
Modufolin,1.0
Soblidotin,1.0
Relamorelin,1.0
WP 1066,1.0
Intepirdine,1.0
Salirasib,1.0
Mubritinib,1.0
Lumretuzumab,1.0
Aviscumine,1.0
K-134,1.0
PHA-793887,1.0
Vesatolimod,1.0
Moxetumomab pasudotox,1.0
Azeliragon,1.0
LY-2584702,1.0
UK-432097,1.0
Gusperimus,1.0
Ritanserin,1.0
CE-326597,1.0
Phenethyl Isothiocyanate,1.0
BMS-582949,1.0
Methylselenocysteine,1.0
Ibalizumab,1.0
Balugrastim,1.0
Solamargine,1.0
Intetumumab,1.0
Velusetrag,1.0
Omipalisib,1.0
Spiradoline,1.0
Cenerimod,1.0
Seletalisib,1.0
AR-42,1.0
Sulprostone,1.0
Tributyrin,1.0
Perazine,1.0
LTX-109,1.0
Pilsicainide,1.0
Sotagliflozin,1.0
Nerispirdine,1.0
MSX-122,1.0
NB-001,1.0
Mibampator,1.0
Carlumab,1.0
Turofexorate isopropyl,1.0
Nivocasan,1.0
RO-5028442,1.0
N-sulfoglucosamine sulfohydrolase recombinant,1.0
AZD-7295,1.0
Felcisetrag,1.0
Monteplase,1.0
Perfosfamide,1.0
Fenpropidin,1.0
ASP-3026,1.0
Dolastatin 10,1.0
Daporinad,1.0
Firategrast,1.0
Dipraglurant,1.0
Demcizumab,1.0
Etanidazole,1.0
Brontictuzumab,1.0
Tiplimotide,1.0
Bindarit,1.0
CC-115,1.0
DTP-348,1.0
Amuvatinib,1.0
Z-160,1.0
CGI-1842,1.0
GSK-690693,1.0
AKN-028,1.0
Tertomotide,1.0
LTX-315,1.0
Butylphthalide,1.0
N-omega-nitro-L-arginine methyl ester,1.0
Malic acid,1.0
Bucindolol,1.0
Racivir,1.0
Iodide,1.0
Zoptarelin doxorubicin,1.0
TAK-901,1.0
Pelitrexol,1.0
Atreleuton,1.0
Suptavumab,1.0
GW-493838,1.0
Timcodar,1.0
Rabacfosadine,1.0
MK-1496,1.0
Opaganib,1.0
Methyl isocyanate,1.0
Cicletanine,1.0
Gaxilose,1.0
BCG vaccine,1.0
Lometrexol,1.0
Hydroxytyrosol,1.0
Sifalimumab,1.0
AZD-8055,1.0
Abituzumab,1.0
E-6005,1.0
Somatoprim,1.0
Rivipansel,1.0
Higenamine,1.0
Quinfamide,1.0
Balaglitazone,1.0
SCH-486757,1.0
Benserazide,1.0
NS-018,1.0
Furaprevir,1.0
Alvircept sudotox,1.0
Norethandrolone,1.0
Glucagon-like peptide II,1.0
Dinoprost,1.0
Laninamivir,1.0
Boscalid,1.0
Condoliase,1.0
p-Quaterphenyl,1.0
CMX-2043,1.0
MRX-I,1.0
Ecromeximab,1.0
Relenopride,1.0
Laniquidar,1.0
CHF-6001,1.0
Picropodophyllin,1.0
Dichloroisoproterenol,1.0
Daniquidone,1.0
Ataciguat,1.0
GSK-1004723,1.0
Naptumomab estafenatox,1.0
Trifarotene,1.0
BK-MDA,1.0
AN-2718,1.0
Palomid 529,1.0
Radium Ra-223,1.0
Cepeginterferon alfa-2B,1.0
Crotedumab,1.0
Terpinen-4-ol,1.0
Zoliflodacin,1.0
NM-3,1.0
GSI-136,1.0
Concizumab,1.0
Perflubutane,1.0
Pancreatic Polypeptide,1.0
Tecarfarin,1.0
Monalizumab,1.0
Lefamulin,1.0
Depatuxizumab,1.0
Indoximod,1.0
Amithiozone,1.0
Cebranopadol,1.0
Gabexate,1.0
Prednimustine,1.0
Tandospirone,1.0
Secnidazole,1.0
Olipudase alfa,1.0
Grapiprant,1.0
UK-500001,1.0
Tetrasul,1.0
Pegvaliase,1.0
Pirnabine,1.0
Glial growth factor 2,1.0
Pegamotecan,1.0
Oleandrin,1.0
Rontalizumab,1.0
Amatuximab,1.0
Reproterol,1.0
Pyroxamide,1.0
PF-04217903,1.0
Clazakizumab,1.0
Etalocib,1.0
Miravirsen,1.0
MK-0752,1.0
DA-6886,1.0
BMS-908662,1.0
Apricitabine,1.0
Timonacic,1.0
NVP-LEQ-506,1.0
LY-377604,1.0
Tantalum,1.0
Actinium,1.0
Rimeporide,1.0
Glucose oxidase,1.0
Sivelestat,1.0
Melarsoprol,1.0
Etelcalcetide,1.0
Pradigastat,1.0
Benperidol,1.0
Intoplicine,1.0
Eliprodil,1.0
Buthionine sulfoximine,1.0
Burlulipase,1.0
Vonicog alfa,1.0
Dianhydrogalactitol,1.0
Quizartinib,1.0
Mavatrep,1.0
GS-9256,1.0
Oxatomide,1.0
AV-101,1.0
Omigapil,1.0
Interleukin-10,1.0
Indole-3-carbinol,1.0
Ombrabulin,1.0
Eltoprazine,1.0
Lavoltidine,1.0
Namodenoson,1.0
GSK-1521498,1.0
Tazemetostat,1.0
Ezutromid,1.0
Velneperit,1.0
Dihydrexidine,1.0
Ozanezumab,1.0
MGB-BP-3,1.0
Sacituzumab govitecan,1.0
Raluridine,1.0
TD-139,1.0
PSI-352938,1.0
MK-7622,1.0
Calcitonin eel,1.0
TT-301,1.0
Irdabisant,1.0
Fiacitabine,1.0
Trofosfamide,1.0
DEBIO-1347,1.0
ZSTK-474,1.0
Samarium Sm-153,1.0
LY-2334737,1.0
Mannose,1.0
Denenicokin,1.0
Factor XIII (human),1.0
Emicerfont,1.0
Nicoboxil,1.0
Nolatrexed,1.0
MGL-3196,1.0
Corticorelin acetate,1.0
Mitolactol,1.0
Bimekizumab,1.0
T-62,1.0
Pinometostat,1.0
Chlorsulfaquinoxaline,1.0
Gallopamil,1.0
Ozenoxacin,1.0
Crolibulin,1.0
Cafedrine,1.0
Theodrenaline,1.0
GET-73,1.0
JNJ-39220675,1.0
Opipramol,1.0
Fenobam,1.0
Merotocin,1.0
RO-4987655,1.0
Granotapide,1.0
Remogliflozin etabonate,1.0
Quercetin-3'-O-phosphate,1.0
Isoxaflutole,1.0
Nikkomycin Z,1.0
Helium He-3,1.0
Darolutamide,1.0
Lactitol,1.0
Milatuzumab,1.0
Phloroglucinol,1.0
Dihydralazine,1.0
"8-cyclopentyl-1,3-dipropylxanthine",1.0
Doxifluridine,1.0
Didox,1.0
PF-03382792,1.0
Albusomatropin,1.0
Pivagabine,1.0
Methylprednisone,1.0
Disitertide,1.0
Terizidone,1.0
Delparantag,1.0
Vantictumab,1.0
5-fluoro-2'-deoxycytidine,1.0
Prothipendyl,1.0
IOWH-032,1.0
INCB-9471,1.0
Leukotriene B4,1.0
CP-547632,1.0
CCX-354,1.0
Lerisetron,1.0
Silver,1.0
Falnidamol,1.0
Mitoguazone,1.0
DONU,1.0
Methylinositol,1.0
Levoglucose,1.0
Pactimibe,1.0
Sepranolone,1.0
Serlopitant,1.0
Roniciclib,1.0
Pyronaridine,1.0
Robatumumab,1.0
Simenepag isopropyl,1.0
Pexidartinib,1.0
Nepicastat,1.0
CHS-828,1.0
XL-888,1.0
Silicon,1.0
Phthalocyanine,1.0
Larotaxel,1.0
Quisinostat,1.0
VS-5584,1.0
Penclomedine,1.0
LY-518674,1.0
Neosaxitoxin,1.0
Icosabutate,1.0
Deoxyspergualin,1.0
Bleomycin A6,1.0
Berkelium,1.0
MIP-1095 I-123,1.0
Acteoside,1.0
Brilacidin,1.0
PF-00217830,1.0
MK-6186,1.0
PCI-27483,1.0
Tinoridine,1.0
HKI-357,1.0
Cortivazol,1.0
Mavoglurant,1.0
Rebastinib,1.0
Cibinetide,1.0
Enfortumab vedotin,1.0
"2,2-bis(4-hydroxy-3-tert-butylphenyl)propane",1.0
Carbendazim,1.0
4-isothioureidobutyronitrile,1.0
Diethylhomospermine,1.0
AQX-1125,1.0
LFF-571,1.0
Hypericin,1.0
LY-2300559,1.0
Rovalpituzumab tesirine,1.0
